log	filename	manifest	status	throughput
slurm-9721724_62.out	NA20905.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam	./manifest_9721724_62.csv	0	76.6MiB/s
slurm-9721724_63.out	HG03225.lymph.m84081_240721_102523_s4-m84081_240721_082556_s3.flnc.bam	./manifest_9721724_63.csv	1	
slurm-9721724_64.out	HG01346.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam	./manifest_9721724_64.csv	1	
slurm-9721724_65.out	HG01975.lymph.m84081_240719_183458_s2-m84081_240719_203427_s1.flnc.bam	./manifest_9721724_65.csv	1	
slurm-9721724_66.out	NA18608.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam	./manifest_9721724_66.csv	1	
slurm-9721724_67.out	HG04204.lymph.m84081_240712_214014_s1-m84081_240717_114954_s4.flnc.bam	./manifest_9721724_67.csv	1	
slurm-9721724_68.out	HG00344.lymph.m84203_240913_222952_s1-m84203_240914_002916_s2.flnc.bam	./manifest_9721724_68.csv	0	85.4MiB/s
slurm-9721724_69.out	HG00642.lymph.m84081_240712_233953_s3-m84081_240714_053249_s2.flnc.bam	./manifest_9721724_69.csv	1	
slurm-9721724_6.out	HG00558.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam	./manifest_9721724_6.csv	0	86.2MiB/s
slurm-9721724_70.out	HG02809.lymph.m84081_240717_055117_s2-m84081_240717_075054_s1.flnc.bam	./manifest_9721724_70.csv	1	
slurm-9721724_71.out	HG01884.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam	./manifest_9721724_71.csv	1	
slurm-9721724_72.out	HG01261.lymph.m84081_240715_195907_s2-m84081_240715_215836_s1.flnc.bam	./manifest_9721724_72.csv	0	84.2MiB/s
slurm-9721724_73.out	NA20806.lymph.m84203_240913_222952_s1-m84203_240914_002916_s2.flnc.bam	./manifest_9721724_73.csv	0	86.8MiB/s
slurm-9721724_74.out	HG03017.lymph.m84081_240719_223349_s3-m84081_240720_003316_s4.flnc.bam	./manifest_9721724_74.csv	0	50.6MiB/s
slurm-9721724_75.out	HG03742.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam	./manifest_9721724_75.csv	0	49.1MiB/s
