log	filename	manifest	status	throughput
s3_transfer_9704185_194.log	01_16_24_R1041_HPRC_HG00321_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_194.csv	0	88.3MiB/s
s3_transfer_9704185_195.log	11_7_23_R1041_HPRC_HG00321_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_195.csv	0	82.1MiB/s
s3_transfer_9704185_196.log	01_16_24_R1041_HPRC_HG00321_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_196.csv	0	39.1MiB/s
s3_transfer_9704185_197.log	01_16_24_R1041_HPRC_HG00321_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_197.csv	0	36.8MiB/s
s3_transfer_9704185_198.log	10_12_21_R941_HG02015_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_198.csv	0	46.9MiB/s
s3_transfer_9704185_199.log	10_12_21_R941_HG02015_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_199.csv	0	51.5MiB/s
s3_transfer_9704185_19.log	07_20_21_R941_HG02668_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_19.csv	0	53.6MiB/s
s3_transfer_9704185_1.log	HG01071_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_1.csv	0	67.6MiB/s
s3_transfer_9704185_200.log	10_12_21_R941_HG02015_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_200.csv	0	85.0MiB/s
s3_transfer_9704185_201.log	10_12_21_R941_HG02015_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_201.csv	0	77.4MiB/s
s3_transfer_9704185_202.log	09_27_2022_R941_GM20905_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_202.csv	0	85.7MiB/s
s3_transfer_9704185_203.log	09_27_2022_R941_GM20905_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_203.csv	0	35.3MiB/s
s3_transfer_9704185_204.log	09_27_2022_R941_GM20905_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_204.csv	0	85.5MiB/s
s3_transfer_9704185_205.log	10_31_23_R1041_HPRC_HG00097_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_205.csv	0	29.9MiB/s
s3_transfer_9704185_206.log	10_31_23_R1041_HPRC_HG00097_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_206.csv	0	86.2MiB/s
s3_transfer_9704185_207.log	10_31_23_R1041_HPRC_HG00097_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	./manifest_9704185_207.csv	0	41.7MiB/s
s3_transfer_9704185_208.log	08_17_21_R941_HG02300_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_208.csv	0	83.3MiB/s
s3_transfer_9704185_209.log	08_17_21_R941_HG02300_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_209.csv	0	75.5MiB/s
s3_transfer_9704185_20.log	07_27_21_R941_HG00408_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_20.csv	0	40.5MiB/s
s3_transfer_9704185_210.log	08_17_21_R941_HG02300_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_210.csv	0	85.7MiB/s
s3_transfer_9704185_211.log	12_08_21_R941_HG02083_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_211.csv	0	79.1MiB/s
s3_transfer_9704185_212.log			1	
s3_transfer_9704185_213.log			1	
s3_transfer_9704185_214.log			1	
s3_transfer_9704185_215.log			1	
s3_transfer_9704185_216.log			1	
s3_transfer_9704185_217.log			1	
s3_transfer_9704185_218.log			1	
s3_transfer_9704185_219.log			1	
s3_transfer_9704185_21.log	07_27_21_R941_HG00408_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	./manifest_9704185_21.csv	0	78.5MiB/s
s3_transfer_9704185_220.log			1	
s3_transfer_9704185_221.log			1	
s3_transfer_9704185_222.log			1	
s3_transfer_9704185_223.log			1	
