log	filename	manifest	status	throughput
s3_transfer_9714256_39.log	HG02257.final.cram	./manifest_9714256_39.csv	0	28.1MiB/s
s3_transfer_9714256_3.log	HG01786.final.cram	./manifest_9714256_3.csv	0	23.0MiB/s
s3_transfer_9714256_40.log	HG02392.final.cram	./manifest_9714256_40.csv	0	77.3MiB/s
s3_transfer_9714256_41.log	HG03225.final.cram	./manifest_9714256_41.csv	0	77.3MiB/s
s3_transfer_9714256_42.log	NA20850.final.cram	./manifest_9714256_42.csv	0	25.6MiB/s
s3_transfer_9714256_43.log	HG00639.final.cram	./manifest_9714256_43.csv	0	81.9MiB/s
s3_transfer_9714256_44.log	HG00133.final.cram	./manifest_9714256_44.csv	0	58.2MiB/s
s3_transfer_9714256_45.log	HG00423.final.cram	./manifest_9714256_45.csv	0	74.4MiB/s
s3_transfer_9714256_46.log	NA19043.final.cram	./manifest_9714256_46.csv	0	57.3MiB/s
s3_transfer_9714256_47.log	HG02622.final.cram	./manifest_9714256_47.csv	0	66.7MiB/s
s3_transfer_9714256_48.log	HG04228.final.cram	./manifest_9714256_48.csv	0	58.4MiB/s
s3_transfer_9714256_49.log	NA20762.final.cram	./manifest_9714256_49.csv	0	19.5MiB/s
s3_transfer_9714256_4.log	HG04184.final.cram	./manifest_9714256_4.csv	0	56.7MiB/s
s3_transfer_9714256_50.log	NA20503.final.cram	./manifest_9714256_50.csv	0	70.2MiB/s
s3_transfer_9714256_51.log	HG02698.final.cram	./manifest_9714256_51.csv	0	31.9MiB/s
s3_transfer_9714256_52.log	HG02004.final.cram	./manifest_9714256_52.csv	0	34.9MiB/s
s3_transfer_9714256_53.log	HG04157.final.cram	./manifest_9714256_53.csv	0	33.7MiB/s
s3_transfer_9714256_54.log	HG04115.final.cram	./manifest_9714256_54.csv	0	83.8MiB/s
s3_transfer_9714256_55.log	HG02074.final.cram	./manifest_9714256_55.csv	0	35.4MiB/s
s3_transfer_9714256_56.log	NA19391.final.cram	./manifest_9714256_56.csv	0	34.1MiB/s
s3_transfer_9714256_57.log	NA19700.final.cram	./manifest_9714256_57.csv	0	85.6MiB/s
s3_transfer_9714256_58.log	HG01943.final.cram	./manifest_9714256_58.csv	0	39.0MiB/s
s3_transfer_9714256_59.log	NA18879.final.cram	./manifest_9714256_59.csv	0	82.5MiB/s
s3_transfer_9714256_5.log	HG03540.final.cram	./manifest_9714256_5.csv	0	83.3MiB/s
s3_transfer_9714256_60.log	HG03270.final.cram	./manifest_9714256_60.csv	0	31.7MiB/s
s3_transfer_9714256_61.log	HG04199.final.cram	./manifest_9714256_61.csv	0	87.4MiB/s
s3_transfer_9714256_62.log	HG03209.final.cram	./manifest_9714256_62.csv	0	27.7MiB/s
s3_transfer_9714256_63.log	HG01346.final.cram	./manifest_9714256_63.csv	0	29.4MiB/s
s3_transfer_9714256_64.log	HG01252.final.cram	./manifest_9714256_64.csv	0	85.1MiB/s
s3_transfer_9714256_65.log	HG01969.final.cram	./manifest_9714256_65.csv	0	78.5MiB/s
s3_transfer_9714256_66.log	HG01175.final.cram	./manifest_9714256_66.csv	0	79.3MiB/s
s3_transfer_9714256_67.log	HG00344.final.cram	./manifest_9714256_67.csv	0	81.3MiB/s
s3_transfer_9714256_68.log	HG03669.final.cram	./manifest_9714256_68.csv	0	36.7MiB/s
s3_transfer_9714256_69.log	HG00438.final.cram	./manifest_9714256_69.csv	0	34.1MiB/s
s3_transfer_9714256_6.log	NA18974.final.cram	./manifest_9714256_6.csv	0	70.4MiB/s
s3_transfer_9714256_70.log	HG00642.final.cram	./manifest_9714256_70.csv	0	85.3MiB/s
s3_transfer_9714256_71.log	HG01891.final.cram	./manifest_9714256_71.csv	0	31.7MiB/s
s3_transfer_9714256_72.log	HG03816.final.cram	./manifest_9714256_72.csv	0	32.9MiB/s
s3_transfer_9714256_73.log	HG03942.final.cram	./manifest_9714256_73.csv	0	84.3MiB/s
s3_transfer_9714256_74.log	HG03470.final.cram	./manifest_9714256_74.csv	0	31.6MiB/s
