entity:qc_result_sample_id	cram	freemix	mean_coverage	median_absolute_deviation	median_insert_size	pct_10x	pct_20x	pct_30x	pct_chimeras	percent_duplication	q20_bases	qc_result_sample	qc_status	read1_pf_mismatch_rate	read2_pf_mismatch_rate
HG03485	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03485/analysis/HG03485.final.cram	0.00123426	32.135134	66	414	0.9911190000000001	0.9658450000000001	0.629568	0.007206999999999999	0.077533	104370000000.0	HG03485	PASS	0.004673	0.004979
HG03486	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03486/analysis/HG03486.final.cram	1.05e-05	35.06343	66	433	0.9926520000000001	0.9781040000000001	0.767668	0.007293000000000001	0.066713	112014000000.0	HG03486	PASS	0.004266	0.0056549999999999994
HG03487	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03487/analysis/HG03487.final.cram	3.53e-05	32.680944000000004	68	443	0.9929030000000001	0.9698389999999999	0.6598609999999999	0.007731999999999999	0.070051	103079000000.0	HG03487	PASS	0.004343	0.005079
HG03488	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03488/analysis/HG03488.final.cram	3.76e-05	33.535414	68	430	0.99271	0.973873	0.699431	0.0067670000000000004	0.093957	111234000000.0	HG03488	PASS	0.003824	0.00409
HG03489	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03489/analysis/HG03489.final.cram	3.47e-05	32.130877000000005	70	449	0.992658	0.9667680000000001	0.624056	0.007455	0.099871	104767000000.0	HG03489	PASS	0.003578	0.004716
HG03490	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03490/analysis/HG03490.final.cram	0.000280267	33.940514	67	427	0.9928170000000001	0.976642	0.719778	0.007893	0.090599	110184000000.0	HG03490	PASS	0.0036090000000000002	0.005725
HG03491	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03491/analysis/HG03491.final.cram	9.25e-05	33.168207	67	432	0.992927	0.971999	0.678489	0.006818	0.10526600000000001	110745000000.0	HG03491	PASS	0.00366	0.004758
HG03492	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03492/analysis/HG03492.final.cram	5.04e-05	32.8875	67	439	0.9930329999999999	0.971118	0.666927	0.007663	0.06879199999999999	103319000000.0	HG03492	PASS	0.0040030000000000005	0.005209
HG03499	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03499/analysis/HG03499.final.cram	1.26e-05	41.778709	69	434	0.993475	0.986693	0.9404819999999999	0.007123	0.083662	136682000000.0	HG03499	PASS	0.004365	0.004897
HG03511	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03511/analysis/HG03511.final.cram	4.48e-05	34.191093	60	393	0.991901	0.9763850000000001	0.736531	0.0075959999999999995	0.111108	113261000000.0	HG03511	PASS	0.004171	0.004075
HG03514	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03514/analysis/HG03514.final.cram	6.0499999999999996e-09	32.082471000000005	68	436	0.991915	0.965933	0.624313	0.007304000000000001	0.104028	106928000000.0	HG03514	PASS	0.004152	0.005139
HG03515	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03515/analysis/HG03515.final.cram	7.02e-06	32.509689	66	426	0.992374	0.969189	0.6487569999999999	0.007559999999999999	0.10534	107697000000.0	HG03515	PASS	0.00409	0.004856
HG03516	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03516/analysis/HG03516.final.cram	4.18e-05	31.643041999999998	70	446	0.9916729999999999	0.961566	0.5939760000000001	0.006861	0.068863	101722000000.0	HG03516	PASS	0.003514	0.004516
HG03517	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03517/analysis/HG03517.final.cram	0.000268991	41.672286	68	430	0.9932190000000001	0.986067	0.9367139999999999	0.006803	0.065161	132652000000.0	HG03517	PASS	0.004775	0.005017
HG03518	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03518/analysis/HG03518.final.cram	0.000320511	33.041289	67	438	0.991833	0.969775	0.674996	0.008533	0.10977	109263000000.0	HG03518	PASS	0.004717	0.005156
HG03519	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03519/analysis/HG03519.final.cram	2.7399999999999995e-05	37.166887	65	426	0.99208	0.980967	0.8423309999999999	0.008951	0.06916699999999999	117106000000.0	HG03519	PASS	0.0044740000000000005	0.005966
HG03520	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03520/analysis/HG03520.final.cram	3.22e-06	32.49457	64	416	0.9918809999999999	0.9683700000000001	0.6452720000000001	0.006775	0.11348699999999999	110342000000.0	HG03520	PASS	0.0035240000000000002	0.004118999999999999
HG03521	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03521/analysis/HG03521.final.cram	9.36e-05	34.252868	70	449	0.9924229999999999	0.9754520000000001	0.733692	0.007709000000000001	0.107188	113026000000.0	HG03521	PASS	0.004183	0.004884
HG03522	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03522/analysis/HG03522.final.cram	0.000631822	35.478355	69	447	0.9924620000000001	0.978999	0.783999	0.007469	0.068698	113694000000.0	HG03522	PASS	0.003539	0.004654
HG03538	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03538/analysis/HG03538.final.cram	0.00034588800000000003	33.033082	67	431	0.9920200000000001	0.9717690000000001	0.676226	0.008032	0.10364000000000001	109643000000.0	HG03538	PASS	0.004272	0.004909
HG03539	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03539/analysis/HG03539.final.cram	8.89e-06	32.052715	65	420	0.9917379999999999	0.96455	0.6181939999999999	0.0073030000000000005	0.10456800000000001	108121000000.0	HG03539	PASS	0.004176	0.00451
HG03540	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03540/analysis/HG03540.final.cram	0.000529031	36.876862	66	427	0.992257	0.9818129999999999	0.83539	0.008065000000000001	0.074249	120091000000.0	HG03540	PASS	0.003907	0.004941
HG03547	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03547/analysis/HG03547.final.cram	0.000343549	32.380454	65	417	0.991346	0.9669049999999999	0.637984	0.008779	0.106055	107053000000.0	HG03547	PASS	0.0043490000000000004	0.004416
HG03548	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03548/analysis/HG03548.final.cram	7.23e-06	32.762394	62	403	0.991828	0.970284	0.659538	0.00807	0.104275	110413000000.0	HG03548	PASS	0.004282	0.004472
HG03556	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03556/analysis/HG03556.final.cram	0.00125742	34.481395	67	430	0.9920120000000001	0.9770840000000001	0.7464	0.0078	0.08774	111833000000.0	HG03556	PASS	0.004062	0.004698
HG03557	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03557/analysis/HG03557.final.cram	2.7e-06	36.735603000000005	67	433	0.9924790000000001	0.982081	0.836393	0.007315	0.11224500000000001	124192000000.0	HG03557	PASS	0.004023	0.004557
HG03558	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03558/analysis/HG03558.final.cram	2.18e-05	32.13192	68	441	0.991676	0.965988	0.6252909999999999	0.0074659999999999995	0.11342100000000001	108265000000.0	HG03558	PASS	0.004024	0.004626
HG03559	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03559/analysis/HG03559.final.cram	1.4099999999999999e-08	33.279658000000005	68	437	0.9921469999999999	0.973068	0.691179	0.008186	0.09157	108293000000.0	HG03559	PASS	0.004108	0.005183
HG03563	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03563/analysis/HG03563.final.cram	0.000553769	33.831007	67	429	0.991923	0.973508	0.720657	0.00689	0.068114	107915000000.0	HG03563	PASS	0.005646	0.0057020000000000005
HG03565	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03565/analysis/HG03565.final.cram	0.00107607	34.461978	64	420	0.9921709999999999	0.977075	0.74808	0.007851	0.11355	115028000000.0	HG03565	PASS	0.004025	0.004477
HG03567	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03567/analysis/HG03567.final.cram	3.64e-05	32.391784	62	404	0.992257	0.968484	0.639891	0.0076	0.10479100000000001	109458000000.0	HG03567	PASS	0.004239	0.004441
HG03571	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03571/analysis/HG03571.final.cram	1.42e-08	37.314282	68	439	0.993043	0.983252	0.8528549999999999	0.008212	0.096859	121704000000.0	HG03571	PASS	0.004065999999999999	0.005289
HG03572	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03572/analysis/HG03572.final.cram	0.00118379	31.625496000000002	68	434	0.991848	0.9624299999999999	0.5912390000000001	0.007731999999999999	0.08088300000000001	103692000000.0	HG03572	PASS	0.003958	0.004287
HG03574	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03574/analysis/HG03574.final.cram	0.00262623	34.613653	68	442	0.992843	0.9774870000000001	0.756678	0.008503	0.069617	109144000000.0	HG03574	PASS	0.004464	0.005753
HG03575	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03575/analysis/HG03575.final.cram	3.39e-05	34.390415000000004	68	438	0.992117	0.9758760000000001	0.7406	0.007923000000000001	0.08083	112066000000.0	HG03575	PASS	0.0039759999999999995	0.005033
HG03576	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03576/analysis/HG03576.final.cram	0.000198193	29.010607	69	451	0.9911120000000001	0.9324600000000001	0.43078900000000003	0.007198	0.091927	95316121199.0	HG03576	PASS	0.003614	0.0048270000000000006
HG03577	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03577/analysis/HG03577.final.cram	0.000352018	31.794659000000003	66	416	0.9921399999999999	0.964467	0.604981	0.00837	0.09538300000000001	104732000000.0	HG03577	PASS	0.004628	0.005007999999999999
HG03578	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03578/analysis/HG03578.final.cram	7.47e-06	33.452134	68	439	0.991643	0.972255	0.695649	0.007181	0.08569600000000001	109646000000.0	HG03578	PASS	0.003982	0.0049299999999999995
HG03579	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03579/analysis/HG03579.final.cram	0.0005131959999999999	32.592667	69	441	0.991656	0.969938	0.657205	0.008242	0.097265	106764000000.0	HG03579	PASS	0.003967	0.004686
HG03582	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03582/analysis/HG03582.final.cram	0.000349544	33.791743	69	444	0.992302	0.974691	0.7116	0.008875	0.085	109308000000.0	HG03582	PASS	0.003851	0.004921
HG03583	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03583/analysis/HG03583.final.cram	5.7799999999999995e-05	32.392152	66	423	0.991557	0.967447	0.640526	0.007376000000000001	0.106707	108725000000.0	HG03583	PASS	0.0040869999999999995	0.004542
HG03584	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03584/analysis/HG03584.final.cram	2.65e-09	33.535931	71	455	0.991562	0.9720780000000001	0.698279	0.007761	0.080062	109526000000.0	HG03584	PASS	0.0036799999999999997	0.005000999999999999
HG03585	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03585/analysis/HG03585.final.cram	2.75e-05	33.262588	64	411	0.992245	0.972245	0.682476	0.007758	0.102175	109213000000.0	HG03585	PASS	0.004005	0.004016
HG03589	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03589/analysis/HG03589.final.cram	0.000560246	32.6704	69	431	0.992562	0.971267	0.661856	0.007017	0.091214	107324000000.0	HG03589	PASS	0.004646	0.00504
HG03593	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03593/analysis/HG03593.final.cram	6.37e-06	32.434224	64	417	0.9925450000000001	0.968519	0.641325	0.007326999999999999	0.10595399999999999	107171000000.0	HG03593	PASS	0.003807	0.004345
HG03594	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03594/analysis/HG03594.final.cram	1.35e-08	33.226063	67	435	0.992885	0.971282	0.683351	0.0070810000000000005	0.059891	102817000000.0	HG03594	PASS	0.005576	0.005992
HG03595	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03595/analysis/HG03595.final.cram	0.000284305	38.115445	71	437	0.9937790000000001	0.9854370000000001	0.8752770000000001	0.007121	0.10499700000000001	127485000000.0	HG03595	PASS	0.003667	0.004011
HG03596	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03596/analysis/HG03596.final.cram	2.03e-06	33.27022	69	442	0.992725	0.973669	0.6889890000000001	0.006404000000000001	0.09159099999999999	107870000000.0	HG03596	PASS	0.0035159999999999996	0.004539
HG03598	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03598/analysis/HG03598.final.cram	1.7000000000000001e-09	30.843383000000003	68	436	0.992658	0.955002	0.548479	0.007495	0.061251	96465876872.0	HG03598	PASS	0.005575	0.009653
HG03600	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03600/analysis/HG03600.final.cram	0.000945608	31.251344	67	434	0.9929540000000001	0.9629459999999999	0.576803	0.006817	0.094105	101668000000.0	HG03600	PASS	0.00477	0.005214
HG03603	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03603/analysis/HG03603.final.cram	6.56e-06	42.269144	69	438	0.9939620000000001	0.9876889999999999	0.944509	0.006396	0.08140599999999999	134951000000.0	HG03603	PASS	0.004297	0.00496
HG03604	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03604/analysis/HG03604.final.cram	0.00146663	33.756776	68	434	0.992813	0.9753930000000001	0.712593	0.0070420000000000005	0.08855299999999999	111131000000.0	HG03604	PASS	0.0037600000000000003	0.004391
HG03605	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03605/analysis/HG03605.final.cram	0.00100936	29.322659	70	452	0.9916719999999999	0.937184	0.45019	0.006696	0.09507	96466264375.0	HG03605	PASS	0.003367	0.004588
HG03606	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03606/analysis/HG03606.final.cram	0.000657499	36.072291	68	441	0.9931639999999999	0.9811989999999999	0.80594	0.007788	0.065515	113262000000.0	HG03606	PASS	0.00349	0.004714
HG03607	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03607/analysis/HG03607.final.cram	0.000105614	33.134295	67	433	0.992634	0.9711040000000001	0.6813060000000001	0.0069900000000000006	0.065502	104539000000.0	HG03607	PASS	0.005446	0.005974
HG03615	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03615/analysis/HG03615.final.cram	2.3900000000000002e-08	35.675965000000005	67	437	0.992991	0.980667	0.8000149999999999	0.007562	0.119907	118690000000.0	HG03615	PASS	0.004411	0.004444
HG03616	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03616/analysis/HG03616.final.cram	5.25e-09	32.737010999999995	66	425	0.9927389999999999	0.9714659999999999	0.659401	0.007077	0.115228	111135000000.0	HG03616	PASS	0.0038299999999999996	0.0042049999999999995
HG03617	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03617/analysis/HG03617.final.cram	4.11e-06	33.868032	70	455	0.992757	0.974986	0.715754	0.007070999999999999	0.075075	109683000000.0	HG03617	PASS	0.003486	0.004586
HG03618	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03618/analysis/HG03618.final.cram	3.1e-05	34.524817	66	435	0.9931190000000001	0.976642	0.7372569999999999	0.008087	0.061696	108110000000.0	HG03618	PASS	0.003658	0.005679
HG03619	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03619/analysis/HG03619.final.cram	4.21e-06	32.81132	67	435	0.992933	0.970533	0.6634	0.007037999999999999	0.059909000000000004	103148000000.0	HG03619	PASS	0.0055439999999999994	0.006178
HG03620	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03620/analysis/HG03620.final.cram	1.1400000000000001e-05	34.492406	72	450	0.992885	0.977852	0.741747	0.008027	0.067751	110539000000.0	HG03620	PASS	0.003372	0.004315
HG03624	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03624/analysis/HG03624.final.cram	2.56e-08	31.512862	67	426	0.992721	0.964289	0.59282	0.007928	0.11868699999999999	105379000000.0	HG03624	PASS	0.004152	0.004220000000000001
HG03625	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03625/analysis/HG03625.final.cram	0.00139615	40.381806	64	416	0.993784	0.9871340000000001	0.921104	0.007397	0.088785	132611000000.0	HG03625	PASS	0.004384000000000001	0.004536999999999999
HG03626	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03626/analysis/HG03626.final.cram	0.00107164	33.807164	68	443	0.99315	0.9747600000000001	0.713577	0.007317000000000001	0.066137	107533000000.0	HG03626	PASS	0.004001	0.005606
HG03629	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03629/analysis/HG03629.final.cram	1.01e-08	32.695615999999994	69	437	0.992267	0.970542	0.658692	0.007509999999999999	0.10909300000000001	108098000000.0	HG03629	PASS	0.003999	0.004423
HG03631	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03631/analysis/HG03631.final.cram	4.74e-09	32.862258000000004	67	435	0.992274	0.970558	0.671672	0.006487000000000001	0.063308	103997000000.0	HG03631	PASS	0.005321	0.005607
HG03633	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03633/analysis/HG03633.final.cram	1.07e-08	34.634695	67	440	0.992812	0.977824	0.75595	0.007553	0.070824	109372000000.0	HG03633	PASS	0.003997	0.005144
HG03634	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03634/analysis/HG03634.final.cram	8.51e-05	34.743867	69	441	0.99349	0.9784889999999999	0.756247	0.006812	0.085273	113446000000.0	HG03634	PASS	0.003749	0.004588
HG03635	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03635/analysis/HG03635.final.cram	5.13e-06	33.450461	67	439	0.9927469999999999	0.9720270000000001	0.690557	0.008353	0.06679199999999999	106971000000.0	HG03635	PASS	0.004024	0.005446
HG03636	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03636/analysis/HG03636.final.cram	1.62e-05	33.502215	67	430	0.992664	0.9732540000000001	0.702229	0.007566	0.062366	103620000000.0	HG03636	PASS	0.00569	0.006829000000000001
HG03639	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03639/analysis/HG03639.final.cram	9.03e-06	35.703301	70	447	0.9936	0.981009	0.792114	0.00836	0.081182	114383000000.0	HG03639	PASS	0.0035	0.004657
HG03640	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03640/analysis/HG03640.final.cram	5.6700000000000005e-09	33.382282000000004	68	434	0.992441	0.9716889999999999	0.6892590000000001	0.0068980000000000005	0.054865	103436000000.0	HG03640	PASS	0.005682	0.007223
HG03641	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_14151/Project_CCDG_14151_B01_GRM_WGS.cram.2020-02-12/Sample_HG03641/analysis/HG03641.final.cram	4.0600000000000004e-05	31.408996999999996	67	442	0.9923069999999999	0.9608709999999999	0.5775779999999999	0.008056	0.069214	99334503023.0	HG03641	PASS	0.003629	0.004787
HG03642	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03642/analysis/HG03642.final.cram	4.8200000000000006e-05	33.009642	64	413	0.9924120000000001	0.9728209999999999	0.67616	0.007104000000000001	0.105866	110764000000.0	HG03642	PASS	0.003915	0.004075
HG03643	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03643/analysis/HG03643.final.cram	4.3e-09	33.024881	64	414	0.9932139999999999	0.972368	0.665671	0.0075569999999999995	0.116448	113028000000.0	HG03643	PASS	0.0035549999999999996	0.0042049999999999995
HG03644	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03644/analysis/HG03644.final.cram	7.91e-08	32.049681	68	437	0.9923879999999999	0.963009	0.617777	0.0069370000000000005	0.058133000000000004	98471112051.0	HG03644	PASS	0.005686999999999999	0.006018
HG03645	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.cram.2019-02-06/Sample_HG03645/analysis/HG03645.final.cram	4.94e-06	32.765007000000004	69	442	0.9925209999999999	0.970087	0.666619	0.0066159999999999995	0.074119	104324000000.0	HG03645	PASS	0.00518	0.00618
